user_id,product_id
1100,bee36a53-75a7-4d73-8ed1-be09cb4bc3de
1100,cfb30f0e-af8e-4309-83a3-9ccde51418ca
1100,e0b961d3-9fcc-4fda-83a8-2cd673bf41ed
1100,ae5662a9-e3df-45a7-a7ff-ae9e8098eb37
1100,82fee792-e28a-409e-812f-91334a50a134
1100,b09fe3e9-f6ea-4e1e-83bc-428455f1b82f
1100,08e44c36-28e9-4cce-8587-94af55561732
1100,40a50d55-cd0d-4d77-90ed-3fa97335f998
1100,24f39d06-9005-4e46-91d3-00119110445d
1100,d0e0618c-041b-40a4-a2b1-e46f334614a3
1100,aa0e09ec-77ad-46b1-8865-dc379c254356
1100,03190770-b63a-4b2d-896f-365731d134c0
1100,f273b499-5f20-4a0f-996a-bba39791cd0c
1100,ea7c6613-94bb-4f28-b55b-399ff2c7e848
1100,368bda2e-b213-4025-a90f-0d164d1f32c8
1100,51896345-eba8-4bd1-9916-40b578fd5f0d
1100,e48b57fd-ac5e-4c01-9fc9-75804d749c4b
1100,9805f21c-8d3a-4e1a-bbc2-26f8fbffabc1
1100,f1b85d6a-20d6-482b-bc36-76babda6e9ec
1100,6537a656-bf8b-41f7-95d8-925517a5be67
1100,5e9ef4a5-3c8a-4280-93c1-bc7ce02527ed
1100,3f30ca95-6e6e-4a43-aa76-8f4f8e5859e1
1100,495b4dbf-72ca-4b33-bcaf-1cb6cbf2bee4
1100,fe53696f-5592-433d-a8e2-488e5917e3a3
1100,513b31df-a5c4-48ed-b504-0f146bcc1062
1100,b9aa48d7-1589-4580-ad0d-5b2aa8e0e226
1100,3d448dc4-66be-47dc-b816-8f5c7d4945f5
1100,3231dfb7-8aae-4997-9d03-9705f3b898f1
1100,360c0a07-840e-4450-9ff2-792e9e980f5c
1100,f76c81c0-691b-48b2-b60d-3a73f8391151
6,1019
10,82
10,102
6,418
6,418
8,4352
8,4096
8,4608
8,4353
8,4354
8,4101
8,4102
8,4617
8,4100
12,3584
12,3585
12,3841
12,3842
12,3588
12,3843
12,3589
12,3591
12,3597
12,3593
12,3608
12,3610
12,3613
12,3607
12,3630
12,3631
12,3632
12,5899
12,5923
12,5925
12,5924
12,5927
12,5929
12,5939
12,5945
12,5957
12,5956
12,5959
12,5961
12,5962
12,5983
12,5984
12,5986
12,5987
12,5988
12,5990
12,5992
12,5997
12,6002
12,6021
12,6064
12,6066
12,6067
12,6065
12,6063
12,6062
1,1560
1,13
685,423
685,422
685,421
685,420
685,380
685,249
685,250
685,144
685,87
1020,1934
1020,3584
1020,3585
1020,3586
1020,3589
1020,3592
1020,3593
1020,3599
1020,3601
1020,3605
1020,3606
1020,3608
1020,9712
1020,9769
1020,3585
1020,3589
1020,3592
1020,3584
1020,3593
1020,3594
1020,3857
1020,3849
1020,3605
1020,3608
1020,3610
1020,3871
1020,3870
1020,3873
1020,3659
1020,3681
1020,3682
1020,9737
1020,1934
1104,8e86fbe2-32a4-4093-9fcd-ea5e2372e074
1104,10136
1104,25
1104,680
1104,1409
1104,10173
1104,8ec32f2f-a865-4235-bb95-bc6e0548285a
1104,8ecd8e2e-1ee3-41a1-b273-ecf3929b68be
1104,5231
1104,5227
1104,5225
1104,5222
1104,5221
1104,5220
1104,5218
1104,5216
1104,5243
1104,5237
1104,4078
1104,4079
1104,4080
1104,4077
1104,4082
1104,4083
1104,4084
1104,4086
1104,4090
1104,4095
1104,4096
1104,4097
1104,4099
1104,4100
1104,4101
1104,3567
1104,3566
1104,3569
1104,3570
1104,3571
1104,3573
1104,3572
1104,3579
1104,3583
1104,2730
1104,2731
1104,2732
1104,2734
1104,2736
1104,2740
1104,2741
1104,8eb191c9-4da4-4d8f-abcc-a5e2e5e87dac
1104,8eb191c9-ad50-452c-88da-1debb03acea2
1104,8eb191c9-83dd-485c-9cc5-f5df33f2209a
1104,8eb191ca-0c41-425d-bc40-612e7d5e764f
1104,ea7c6613-94bb-4f28-b55b-399ff2c7e848
1104,9805f21c-8d3a-4e1a-bbc2-26f8fbffabc1
1104,ca030615-588d-4c3b-aa26-165972caf64c
1104,a4e5d308-6681-41ae-992b-8b5dbf3f6019
1104,6341
1104,6343
1104,10416
1104,8ed56fcd-8ca2-4f5a-82c4-dd694185b367
1104,7aaf678d-ef62-4827-9678-1a4a367942b2
1104,dd29bb4a-7e1f-4692-bede-3f0f24af2b82
1104,335d65f8-7e1a-4ad4-8aa2-7eeb730ec4b1
1104,8ecd8e2e-1e58-4f6a-85da-bf2dac4c6971
685,1025
1102,f68dea18-76dc-463e-a3a2-2793b694f811
1102,e9135d4c-e363-48c3-ba7b-7a18b3145f0a
1102,f292bfa2-f11b-43c3-9053-1fe5f9e30a08
1102,27a01cfa-37ed-405b-bbc8-6a5dc3c43e25
1102,822efa1d-318a-4b87-97a0-241b1e50bfbd
1102,255cf727-2fb9-41d9-a33f-f00ecb241f2b
1102,fe53696f-5592-433d-a8e2-488e5917e3a3
1102,59286d02-a7c1-42d6-a570-7a3af9e3785d
1102,e48b57fd-ac5e-4c01-9fc9-75804d749c4b
1102,b6bd3e8d-a806-43eb-b72a-38f9e4b7fb00
1102,f76c81c0-691b-48b2-b60d-3a73f8391151
1102,fe702c47-582b-4b27-98cd-42cd91d89f5c
1102,ea7c6613-94bb-4f28-b55b-399ff2c7e848
1102,3921b850-e11d-47c5-b0f7-5c162ac33f69
1102,fe849f4f-904a-4e77-a0f8-05a7dadde04e
1102,f1b85d6a-20d6-482b-bc36-76babda6e9ec
1102,4282f52d-14ab-4684-8c99-d62a53010827
1102,3231dfb7-8aae-4997-9d03-9705f3b898f1
1102,513b31df-a5c4-48ed-b504-0f146bcc1062
1102,e1e1dac0-153f-4000-88dc-d5185d53bd04
1102,3f30ca95-6e6e-4a43-aa76-8f4f8e5859e1
1102,e00b644f-00c8-4fb8-8f78-87931c01f91c
1102,9805f21c-8d3a-4e1a-bbc2-26f8fbffabc1
1102,b9aa48d7-1589-4580-ad0d-5b2aa8e0e226
1102,73f9dc3c-ffef-45bf-8dc4-f1a911a2d277
1102,000051b3-1cbd-47d3-8e00-e2e40475734c
1102,495b4dbf-72ca-4b33-bcaf-1cb6cbf2bee4
1102,21d56859-3b83-49f6-8492-b6c6bd978888
1102,368bda2e-b213-4025-a90f-0d164d1f32c8
1102,59227abe-045b-4564-b998-a1a0579ec0bb
1102,51896345-eba8-4bd1-9916-40b578fd5f0d
1087,41
737,456
737,420
737,249
737,200
737,144
737,86
737,204
737,40
737,10417
737,10426
737,10122
737,10136
737,10138
737,10629
737,10652
737,426
1020,4096
1020,4356
1020,4357
1020,4359
1020,4369
1020,4119
1020,4115
1020,4374
1020,4384
1020,4645
1020,4394
1020,4396
1020,4398
1020,9730
1020,9737
1020,4610
1020,4099
1020,4611
1020,4356
1020,4612
1020,4358
1020,4365
1020,4113
1020,4114
1020,4370
1020,4642
1020,4392
1020,4163
1020,4169
1020,3584
1020,3842
1020,3588
1020,3604
1020,3860
1020,3862
1020,3609
1020,3882
1020,3647
1020,3652
1020,3655
737,457
737,456
737,460
737,422
737,426
737,380
737,10401
737,342
737,341
737,347
737,295
737,296
737,249
737,250
737,200
737,201
737,144
737,145
737,86
737,87
737,90
737,10417
737,10410
737,10454
685,253
685,2299
685,2304
1,10686
1101,6537a656-bf8b-41f7-95d8-925517a5be67
1101,360c0a07-840e-4450-9ff2-792e9e980f5c
1101,f76c81c0-691b-48b2-b60d-3a73f8391151
1101,f72efb77-cb51-471f-9c20-340169b34eb8
1101,59286d02-a7c1-42d6-a570-7a3af9e3785d
1101,afec20d0-e9a7-4760-b3d5-b1cb892e45df
1101,9a81750b-cf14-4ebb-bf12-453b17c85505
1101,8eb191d3-cae2-43c0-b7ce-a0a91f002b8f
1101,34327712-520e-4f34-a0d2-235897d75a67
1101,3a949575-db41-467e-b77a-2f78ea499e63
1101,1be8a143-a311-4743-8654-2141507fc238
1101,9cadd6eb-777c-4d40-a186-072bbf7589d0
1101,ea7c6613-94bb-4f28-b55b-399ff2c7e848
1101,368bda2e-b213-4025-a90f-0d164d1f32c8
1101,3f30ca95-6e6e-4a43-aa76-8f4f8e5859e1
1101,8d5a7196-2c02-4bc5-9fa3-74e949db6984
1101,3231dfb7-8aae-4997-9d03-9705f3b898f1
1101,23eb0740-b1da-455b-8105-ef628fd8adb9
1101,f3ee6a3b-0983-4b0b-a56d-cb6a0f51d7e7
1101,a2da8da7-9222-4c3f-bd5c-2b1c63689c65
1101,d69fde24-a2c0-4acf-9aab-cf96125981ef
1101,e48b57fd-ac5e-4c01-9fc9-75804d749c4b
1101,5e9ef4a5-3c8a-4280-93c1-bc7ce02527ed
1101,ed63b831-bcd9-4b43-8a8c-5fbf6e65ab71
1101,ca380b7f-37dd-44b0-9e0d-34da6efd7940
1101,9805f21c-8d3a-4e1a-bbc2-26f8fbffabc1
1101,a541dc0d-3f56-483d-8a6d-8fff63fd3b62
1101,495b4dbf-72ca-4b33-bcaf-1cb6cbf2bee4
1101,42f459e9-dccd-4ccb-a197-58fa7d4836c7
1101,eb379655-d3c3-42bd-95c0-c898c0f4a5f0
1101,8eb191d3-b541-4be2-a40f-a78d21356bc3
1101,ccb778dc-79d0-4aed-b358-1e9a208b1664
1101,186ada2d-d12e-484b-ae7c-6bd2899b81bd
1101,dc77b992-02bb-49e2-922b-911a78013cf8
1101,430fad21-edb0-4c29-80cc-0595d939a01b
1101,ae2ed0dc-f325-4655-ad17-6bf1eaff54c9
1101,7fc8aa07-53cb-45da-8a1b-0ebf76a43214
1101,513b31df-a5c4-48ed-b504-0f146bcc1062
1101,bc310538-5bc1-4e4f-8514-397c416a3031
1101,82fee792-e28a-409e-812f-91334a50a134
1101,8eb191d4-884e-496f-ace8-6f320db3d8a0
1101,5ce49e41-5d1d-44e1-97bd-454060cf10b3
1101,f1b85d6a-20d6-482b-bc36-76babda6e9ec
1101,4282f52d-14ab-4684-8c99-d62a53010827
1101,9a4737a2-926a-4c85-9816-78fd6aad6333
1101,7e464a37-c7df-4446-be7d-e46fc979dd31
1101,1803d6f3-b0a7-4b8f-84b8-acfac44ad0d7
1101,b9aa48d7-1589-4580-ad0d-5b2aa8e0e226
1101,fe53696f-5592-433d-a8e2-488e5917e3a3
1101,e9314968-12d3-448f-a444-e910d085dce9
1101,adc4b06b-b15e-4387-9479-fbca2dc85799
1101,0a899187-4249-4dd0-97be-aeb5273aae03
1101,51896345-eba8-4bd1-9916-40b578fd5f0d
1101,b12e6297-2b42-4ba5-8359-198520012da1
1101,9bc3abf8-67a5-4718-8b9b-1cd88c7b99fa
1101,3d448dc4-66be-47dc-b816-8f5c7d4945f5
1101,e804aaae-6268-4117-8fcb-2302825be98a
1101,3fa86846-2a1d-4b70-94f8-a536b1a000aa
1101,5b923377-1b20-4036-ab33-57695ca62bf6
1101,8dd4935c-1124-40d9-8116-7472c8ff6392
1101,7b236b39-576e-4a6d-8611-85ba71387ba5
1101,f59a2078-7b73-4bf5-af9a-4aad56b33184
1101,8b71484b-b0ba-4f86-87cc-250c83e921ad
1101,7dafc455-e1eb-4f20-9a3f-6c7281182245
1101,07e19476-ebc2-415c-bbef-883797f6c2bc
1101,86cee7f5-5ff1-4cf1-a980-dcbaaa2039ec
1101,8dd4935c-1124-40d9-8116-7472c8ff6392
1101,27a01cfa-37ed-405b-bbc8-6a5dc3c43e25
1101,fe702c47-582b-4b27-98cd-42cd91d89f5c
1101,21d56859-3b83-49f6-8492-b6c6bd978888
1101,f68dea18-76dc-463e-a3a2-2793b694f811
1101,c21caef4-2052-4310-aad8-91472b3e146c
1101,73f9dc3c-ffef-45bf-8dc4-f1a911a2d277
1101,05678e16-dbb8-4236-9ae9-431600c46b19
1101,255cf727-2fb9-41d9-a33f-f00ecb241f2b
1101,1ebe39c4-72a8-4d8b-a45c-2145f5d96054
1101,aeafeb21-05bb-4cef-af4a-a35943c9e4f9
1101,1ebe39c4-72a8-4d8b-a45c-2145f5d96054
1101,492a3aaf-1be1-4168-a6d4-6c0a0a171d7f
1101,980fe044-b999-4b64-8f93-ff5afb094ad5
1101,b3f7f008-798f-4e12-ab42-70e3ddde8b43
1101,354a083f-fce1-413c-975e-9bc53dc1fe90
1101,95027f8a-ca30-4fc3-a191-1eb849f604c3
1101,b8c7de59-7ac5-4599-8d16-82eae895acbf
1101,ea3c42e8-bfef-468e-86d3-1a705f698f27
1101,1655562e-2b58-4f61-ac9c-333530202f41
1101,d4c3d6f3-bf98-4acc-acc7-0d87a00336aa
1101,204f9b4b-2a73-4264-a387-9d9024bfd837
1101,20438cda-af49-4c46-a659-3376ee823610
1101,beba627b-fad2-4d4f-aa8c-be0938bfa8a5
1101,76e83cea-fc2e-4aad-a128-6dac176ea511
1101,f848b34f-f277-4db0-b98f-53b6e4f2b0cd
1101,3afdd5e0-88d0-4f34-baa4-c218c607789e
1101,e948b4ab-fac0-431d-9844-21ecbfb973ba
1101,9bc3abf8-67a5-4718-8b9b-1cd88c7b99fa
1101,07ce3275-6366-422b-bf89-a2935a633b75
1101,9bfa4e1d-299b-47f0-b5ed-ccb9626dbeea
1101,5df057fc-9f95-4e93-8e84-d8d8b6313786
1101,3a54f896-0527-43a2-9542-a67a89594afb
1101,3473d3d9-5991-4dda-8b2e-9ef1406b18cf
1101,86680d72-cb04-46d4-8d4c-097c13ca462a
1101,5a9e70ee-635e-4f26-b11f-62c5ebb41f45
1101,9b215be0-0a2c-4c2f-a3b7-4d3d0c35f697
1101,936add3a-4ff4-4f05-9606-8228a0288bda
1101,60a8f65e-a23f-4a5b-a05c-dda9e636a814
1101,ebcbb89f-99d1-4f9d-a882-da510849df3d
1101,ae061bc5-a47d-46a0-8fd4-dd98506c86b3
1101,bee36a53-75a7-4d73-8ed1-be09cb4bc3de
1101,3a2ed5a6-a99f-4556-9a3d-f3b2573c246f
1101,00db3026-4d10-433d-b99c-43d373cd8690
1101,822efa1d-318a-4b87-97a0-241b1e50bfbd
1101,bb019786-a8fe-4107-a59d-577859407b1f
1101,489f1edf-3832-4c86-b080-f338296aa830
1101,59227abe-045b-4564-b998-a1a0579ec0bb
1101,b6bd3e8d-a806-43eb-b72a-38f9e4b7fb00
1101,3921b850-e11d-47c5-b0f7-5c162ac33f69
1101,e00b644f-00c8-4fb8-8f78-87931c01f91c
1101,f292bfa2-f11b-43c3-9053-1fe5f9e30a08
1101,e9135d4c-e363-48c3-ba7b-7a18b3145f0a
1101,fe849f4f-904a-4e77-a0f8-05a7dadde04e
1101,e1e1dac0-153f-4000-88dc-d5185d53bd04
1101,000051b3-1cbd-47d3-8e00-e2e40475734c
1101,8e870cc7-68f2-493b-9174-0e7e87f4eaec
1101,8eb154cc-7dff-4d83-80ea-772af7a933d5
1101,25
1103,b8c7de59-7ac5-4599-8d16-82eae895acbf
1103,2c7055dd-b5b4-4621-816d-c662cceb9f21
1103,beba627b-fad2-4d4f-aa8c-be0938bfa8a5
1103,a2da8da7-9222-4c3f-bd5c-2b1c63689c65
1103,9a81750b-cf14-4ebb-bf12-453b17c85505
1103,8eb191d3-cae2-43c0-b7ce-a0a91f002b8f
1103,4282f52d-14ab-4684-8c99-d62a53010827
1103,f1b85d6a-20d6-482b-bc36-76babda6e9ec
1103,cb51e076-5e0b-4684-9e2e-57c6215c73fd
1103,ae061bc5-a47d-46a0-8fd4-dd98506c86b3
1103,fe849f4f-904a-4e77-a0f8-05a7dadde04e
1103,25
1103,e804aaae-6268-4117-8fcb-2302825be98a
1103,07e19476-ebc2-415c-bbef-883797f6c2bc
1103,fe53696f-5592-433d-a8e2-488e5917e3a3
1103,360c0a07-840e-4450-9ff2-792e9e980f5c
1103,40a50d55-cd0d-4d77-90ed-3fa97335f998
1103,eb379655-d3c3-42bd-95c0-c898c0f4a5f0
1103,186ada2d-d12e-484b-ae7c-6bd2899b81bd
1103,511e576e-b047-4015-8d5b-d712d25eae88
1103,8b71484b-b0ba-4f86-87cc-250c83e921ad
1103,60a8f65e-a23f-4a5b-a05c-dda9e636a814
1103,42f459e9-dccd-4ccb-a197-58fa7d4836c7
1103,86680d72-cb04-46d4-8d4c-097c13ca462a
1103,afec20d0-e9a7-4760-b3d5-b1cb892e45df
1103,3a949575-db41-467e-b77a-2f78ea499e63
1103,980fe044-b999-4b64-8f93-ff5afb094ad5
1103,8ed56fcc-f19c-4e9b-b141-3eb99b70a998
1103,822efa1d-318a-4b87-97a0-241b1e50bfbd
1103,ccb778dc-79d0-4aed-b358-1e9a208b1664
1103,8ed56fcd-e7c1-40ac-8081-65ca68946ed8
1103,204f9b4b-2a73-4264-a387-9d9024bfd837
1103,27a01cfa-37ed-405b-bbc8-6a5dc3c43e25
1103,23eb0740-b1da-455b-8105-ef628fd8adb9
1103,368bda2e-b213-4025-a90f-0d164d1f32c8
1103,d4c3d6f3-bf98-4acc-acc7-0d87a00336aa
1103,e00b644f-00c8-4fb8-8f78-87931c01f91c
1103,5caa744e-3b5d-4e16-88bd-9db9353ebb13
1103,f3ee6a3b-0983-4b0b-a56d-cb6a0f51d7e7
1103,f72efb77-cb51-471f-9c20-340169b34eb8
1103,3d448dc4-66be-47dc-b816-8f5c7d4945f5
1103,21d56859-3b83-49f6-8492-b6c6bd978888
1103,7dafc455-e1eb-4f20-9a3f-6c7281182245
1103,b12e6297-2b42-4ba5-8359-198520012da1
1103,51896345-eba8-4bd1-9916-40b578fd5f0d
1103,e9135d4c-e363-48c3-ba7b-7a18b3145f0a
1103,b6bd3e8d-a806-43eb-b72a-38f9e4b7fb00
1103,5a9e70ee-635e-4f26-b11f-62c5ebb41f45
1103,8ed56fcd-7cf7-48b6-80aa-c788e27ad072
1103,1be8a143-a311-4743-8654-2141507fc238
1103,34327712-520e-4f34-a0d2-235897d75a67
1103,9a4737a2-926a-4c85-9816-78fd6aad6333
1103,936add3a-4ff4-4f05-9606-8228a0288bda
1103,3a54f896-0527-43a2-9542-a67a89594afb
1103,86cee7f5-5ff1-4cf1-a980-dcbaaa2039ec
1103,e48b57fd-ac5e-4c01-9fc9-75804d749c4b
1103,59227abe-045b-4564-b998-a1a0579ec0bb
1103,59286d02-a7c1-42d6-a570-7a3af9e3785d
1103,ea3c42e8-bfef-468e-86d3-1a705f698f27
1103,5b923377-1b20-4036-ab33-57695ca62bf6
1103,aeafeb21-05bb-4cef-af4a-a35943c9e4f9
1103,00db3026-4d10-433d-b99c-43d373cd8690
1103,3fa86846-2a1d-4b70-94f8-a536b1a000aa
1103,bc310538-5bc1-4e4f-8514-397c416a3031
1103,8ed56fcc-d561-4bc1-a0f9-36783ddc35eb
1103,aa0e09ec-77ad-46b1-8865-dc379c254356
1103,ca380b7f-37dd-44b0-9e0d-34da6efd7940
1103,8ed56fcc-da63-45fa-b681-5acdd835a3cf
1103,ea7c6613-94bb-4f28-b55b-399ff2c7e848
1103,3f30ca95-6e6e-4a43-aa76-8f4f8e5859e1
1103,3a2ed5a6-a99f-4556-9a3d-f3b2573c246f
1103,9cadd6eb-777c-4d40-a186-072bbf7589d0
1103,fe702c47-582b-4b27-98cd-42cd91d89f5c
1103,9805f21c-8d3a-4e1a-bbc2-26f8fbffabc1
1103,7fc8aa07-53cb-45da-8a1b-0ebf76a43214
1103,f59a2078-7b73-4bf5-af9a-4aad56b33184
1103,d69fde24-a2c0-4acf-9aab-cf96125981ef
1103,5ce49e41-5d1d-44e1-97bd-454060cf10b3
1103,6d15557d-8ab8-48ac-9a72-8317eb38fe2c
1103,489f1edf-3832-4c86-b080-f338296aa830
1103,ae5662a9-e3df-45a7-a7ff-ae9e8098eb37
1103,3231dfb7-8aae-4997-9d03-9705f3b898f1
1103,24f39d06-9005-4e46-91d3-00119110445d
1103,03190770-b63a-4b2d-896f-365731d134c0
1103,8eb191d4-884e-496f-ace8-6f320db3d8a0
1103,f68dea18-76dc-463e-a3a2-2793b694f811
1103,76e83cea-fc2e-4aad-a128-6dac176ea511
1103,492a3aaf-1be1-4168-a6d4-6c0a0a171d7f
1103,3473d3d9-5991-4dda-8b2e-9ef1406b18cf
1103,7b236b39-576e-4a6d-8611-85ba71387ba5
1103,95027f8a-ca30-4fc3-a191-1eb849f604c3
1103,f273b499-5f20-4a0f-996a-bba39791cd0c
1103,b9aa48d7-1589-4580-ad0d-5b2aa8e0e226
1103,ae2ed0dc-f325-4655-ad17-6bf1eaff54c9
1103,8ed56fcd-8ca2-4f5a-82c4-dd694185b367
1103,8eb154cc-7dff-4d83-80ea-772af7a933d5
1103,8eb191d3-b541-4be2-a40f-a78d21356bc3
1103,03dc66b3-e7e7-40cc-ae36-80bf989e0d30
1103,495b4dbf-72ca-4b33-bcaf-1cb6cbf2bee4
1103,c21caef4-2052-4310-aad8-91472b3e146c
1103,73f9dc3c-ffef-45bf-8dc4-f1a911a2d277
1103,8e870cc7-68f2-493b-9174-0e7e87f4eaec
1103,1ebe39c4-72a8-4d8b-a45c-2145f5d96054
1103,e1e1dac0-153f-4000-88dc-d5185d53bd04
1103,f848b34f-f277-4db0-b98f-53b6e4f2b0cd
1103,3921b850-e11d-47c5-b0f7-5c162ac33f69
1103,513b31df-a5c4-48ed-b504-0f146bcc1062
1103,255cf727-2fb9-41d9-a33f-f00ecb241f2b
1103,0a899187-4249-4dd0-97be-aeb5273aae03
1103,8ed56fcc-b6b0-41b8-be47-ceaad18601d5
1103,bb019786-a8fe-4107-a59d-577859407b1f
1103,a541dc0d-3f56-483d-8a6d-8fff63fd3b62
1103,f76c81c0-691b-48b2-b60d-3a73f8391151
1103,82fee792-e28a-409e-812f-91334a50a134
1103,5df057fc-9f95-4e93-8e84-d8d8b6313786
1103,bee36a53-75a7-4d73-8ed1-be09cb4bc3de
1103,dc77b992-02bb-49e2-922b-911a78013cf8
1103,05678e16-dbb8-4236-9ae9-431600c46b19
1103,000051b3-1cbd-47d3-8e00-e2e40475734c
1103,8ed56fcd-eb54-449b-9ffd-9572c1de024d
1103,8d5a7196-2c02-4bc5-9fa3-74e949db6984
1103,1655562e-2b58-4f61-ac9c-333530202f41
1103,20438cda-af49-4c46-a659-3376ee823610
1103,9b215be0-0a2c-4c2f-a3b7-4d3d0c35f697
1103,b09fe3e9-f6ea-4e1e-83bc-428455f1b82f
1103,adc4b06b-b15e-4387-9479-fbca2dc85799
1103,354a083f-fce1-413c-975e-9bc53dc1fe90
1103,08e44c36-28e9-4cce-8587-94af55561732
6,10411
10,418
1100,bee36a53-75a7-4d73-8ed1-be09cb4bc3de
1100,f848b34f-f277-4db0-b98f-53b6e4f2b0cd
1100,59227abe-045b-4564-b998-a1a0579ec0bb
1100,76e83cea-fc2e-4aad-a128-6dac176ea511
1100,bb019786-a8fe-4107-a59d-577859407b1f
1100,489f1edf-3832-4c86-b080-f338296aa830
1100,beba627b-fad2-4d4f-aa8c-be0938bfa8a5
1100,ae061bc5-a47d-46a0-8fd4-dd98506c86b3
1100,00db3026-4d10-433d-b99c-43d373cd8690
1100,5df057fc-9f95-4e93-8e84-d8d8b6313786
1100,ea3c42e8-bfef-468e-86d3-1a705f698f27
1100,d4c3d6f3-bf98-4acc-acc7-0d87a00336aa
1100,204f9b4b-2a73-4264-a387-9d9024bfd837
1100,822efa1d-318a-4b87-97a0-241b1e50bfbd
1100,20438cda-af49-4c46-a659-3376ee823610
1100,b8c7de59-7ac5-4599-8d16-82eae895acbf
1100,b6bd3e8d-a806-43eb-b72a-38f9e4b7fb00
1100,1655562e-2b58-4f61-ac9c-333530202f41
1100,3a2ed5a6-a99f-4556-9a3d-f3b2573c246f
1100,3afdd5e0-88d0-4f34-baa4-c218c607789e
1100,000051b3-1cbd-47d3-8e00-e2e40475734c
1100,e9135d4c-e363-48c3-ba7b-7a18b3145f0a
1100,e1e1dac0-153f-4000-88dc-d5185d53bd04
1100,fe849f4f-904a-4e77-a0f8-05a7dadde04e
1100,f292bfa2-f11b-43c3-9053-1fe5f9e30a08
1100,e00b644f-00c8-4fb8-8f78-87931c01f91c
1100,3921b850-e11d-47c5-b0f7-5c162ac33f69
1100,9cadd6eb-777c-4d40-a186-072bbf7589d0
1100,9a81750b-cf14-4ebb-bf12-453b17c85505
1100,23eb0740-b1da-455b-8105-ef628fd8adb9
1100,ed63b831-bcd9-4b43-8a8c-5fbf6e65ab71
1100,adc4b06b-b15e-4387-9479-fbca2dc85799
1100,e804aaae-6268-4117-8fcb-2302825be98a
1100,3fa86846-2a1d-4b70-94f8-a536b1a000aa
1100,afec20d0-e9a7-4760-b3d5-b1cb892e45df
1100,21d56859-3b83-49f6-8492-b6c6bd978888
1100,255cf727-2fb9-41d9-a33f-f00ecb241f2b
1100,f68dea18-76dc-463e-a3a2-2793b694f811
1100,27a01cfa-37ed-405b-bbc8-6a5dc3c43e25
1100,73f9dc3c-ffef-45bf-8dc4-f1a911a2d277
1100,fe702c47-582b-4b27-98cd-42cd91d89f5c
1100,05678e16-dbb8-4236-9ae9-431600c46b19
1100,6d15557d-8ab8-48ac-9a72-8317eb38fe2c
